source,target,type
9549,7676,directed
7676,8328,directed
8328,7890,directed
7890,2693,directed
2693,3026,directed
3410,1452,directed
6901,7135,directed
2900,2065,directed
8025,2901,directed
2901,4531,directed
7846,5544,directed
41,1704,directed
1704,8595,directed
8595,4526,directed
3621,826,directed
826,1556,directed
1556,3343,directed
3343,4818,directed
4818,7217,directed
1109,3240,directed
3240,1323,directed
2551,9097,directed
9097,7905,directed
7905,5000,directed
5000,9489,directed
9489,8328,directed
8328,7991,directed
7202,4269,directed
4269,7905,directed
7905,8573,directed
7608,31,directed
7033,7663,directed
7663,6375,directed
8328,5000,directed
5000,7430,directed
7430,9051,directed
7135,6159,directed
8381,8011,directed
8011,7033,directed
1065,7791,directed
6005,6079,directed
1731,4554,directed
4554,1701,directed
8902,3042,directed
3042,7730,directed
8739,8711,directed
5518,8860,directed
8238,7991,directed
8893,2369,directed
420,837,directed
296,2415,directed
4386,754,directed
3279,2375,directed
2375,3056,directed
3056,6747,directed
1557,5988,directed
1168,5742,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
3621,4427,directed
4427,5988,directed
5988,2524,directed
2524,1353,directed
8513,6079,directed
8542,4748,directed
5195,5506,directed
5506,2369,directed
5433,6894,directed
6894,2044,directed
2044,5798,directed
7372,3056,directed
3056,7869,directed
5609,7870,directed
3157,5506,directed
5506,115,directed
2103,4269,directed
3621,5742,directed
5742,8066,directed
8932,7917,directed
7659,3056,directed
3056,4741,directed
4741,2816,directed
2816,399,directed
8328,4383,directed
4383,5235,directed
837,4082,directed
4082,5341,directed
8384,2901,directed
2901,429,directed
3571,6013,directed
6013,5742,directed
8328,7890,directed
7890,6773,directed
6773,1829,directed
1565,8670,directed
8670,115,directed
2103,3985,directed
2418,5723,directed
5723,7315,directed
7315,8238,directed
8238,8545,directed
8545,6204,directed
2856,1829,directed
1829,3344,directed
8011,9394,directed
9394,2195,directed
7236,8520,directed
8520,5451,directed
5451,4741,directed
7249,7608,directed
3206,4531,directed
2541,420,directed
420,8172,directed
3571,6013,directed
6013,5742,directed
8328,7890,directed
7890,7991,directed
2055,289,directed
289,2890,directed
1784,7883,directed
377,2589,directed
2589,5988,directed
5988,5742,directed
5846,7816,directed
4914,2140,directed
2140,1707,directed
1707,4663,directed
3077,2856,directed
826,5622,directed
5622,7822,directed
8328,457,directed
457,1222,directed
1222,3562,directed
6773,7596,directed
7596,5674,directed
1373,6677,directed
6677,1676,directed
5235,6704,directed
6704,2055,directed
2055,6222,directed
5201,2587,directed
2587,8809,directed
4645,6617,directed
7747,2834,directed
2834,8335,directed
5871,7350,directed
7350,4526,directed
8986,9198,directed
9198,8429,directed
8429,7985,directed
7985,4269,directed
4045,1089,directed
5121,2044,directed
2044,7991,directed
7991,1312,directed
8012,5000,directed
5000,6858,directed
6858,3985,directed
3985,5201,directed
5201,3056,directed
3056,5097,directed
2856,5235,directed
5235,7890,directed
7890,1323,directed
1323,6382,directed
5585,7608,directed
294,8402,directed
8402,4655,directed
4655,8011,directed
8011,9516,directed
9516,6871,directed
6871,5000,directed
5000,8122,directed
8122,411,directed
411,4360,directed
4360,7724,directed
7724,2856,directed
2856,4112,directed
4112,6594,directed
6594,2901,directed
2901,5000,directed
5000,7724,directed
7724,3061,directed
3061,5000,directed
5000,3057,directed
3057,4457,directed
8328,6470,directed
6470,9375,directed
9375,4059,directed
8322,6506,directed
6506,3854,directed
8756,4269,directed
4269,878,directed
878,229,directed
420,826,directed
5121,9516,directed
9516,4193,directed
4193,7169,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
8766,3308,directed
3308,4597,directed
4597,498,directed
7541,457,directed
1257,5651,directed
5651,4269,directed
4269,5128,directed
7006,4682,directed
6698,421,directed
421,6858,directed
5427,2901,directed
2901,5525,directed
5525,309,directed
447,5201,directed
5201,5377,directed
5377,837,directed
837,3056,directed
3056,5097,directed
9487,4269,directed
1667,5651,directed
5651,3985,directed
5121,2044,directed
2044,7991,directed
7991,1312,directed
8328,5000,directed
5000,3799,directed
3799,5000,directed
5000,7166,directed
7166,63,directed
2972,3449,directed
3449,4526,directed
7822,3056,directed
3056,6747,directed
8328,3780,directed
3780,420,directed
420,7606,directed
2819,8739,directed
8739,4526,directed
6416,7890,directed
7890,1031,directed
1031,4217,directed
8328,826,directed
826,241,directed
241,2856,directed
2856,12,directed
155,420,directed
420,8172,directed
1908,5020,directed
5020,966,directed
966,2282,directed
3199,1450,directed
7369,4297,directed
5421,7773,directed
7773,8031,directed
5195,4974,directed
8328,1323,directed
1323,9495,directed
9495,6988,directed
420,203,directed
9614,5742,directed
5742,8242,directed
8242,4374,directed
8699,7964,directed
2901,720,directed
720,3735,directed
4211,9517,directed
9517,3572,directed
826,310,directed
9491,5097,directed
3621,7870,directed
7870,3412,directed
8711,1265,directed
1265,7663,directed
7663,7905,directed
7905,5988,directed
8011,7905,directed
7905,2048,directed
2048,1031,directed
1031,8623,directed
9198,8429,directed
8429,3056,directed
3056,2044,directed
2044,7985,directed
7985,4269,directed
9290,1693,directed
6159,4237,directed
8328,2642,directed
2642,272,directed
272,8172,directed
2273,3056,directed
3056,5674,directed
5868,2733,directed
2733,6954,directed
5289,4526,directed
1810,5218,directed
3473,1447,directed
8248,8242,directed
8242,6076,directed
6076,3044,directed
3044,1741,directed
4531,8963,directed
8963,636,directed
5384,5201,directed
5201,5377,directed
5377,837,directed
5194,2281,directed
8630,2819,directed
3641,1741,directed
6177,9291,directed
9291,8345,directed
1794,8322,directed
6706,4526,directed
4957,1380,directed
8951,4526,directed
7110,837,directed
837,2541,directed
8456,6894,directed
6894,2044,directed
420,837,directed
837,2541,directed
2541,8860,directed
420,8322,directed
5056,7905,directed
7905,5029,directed
5029,3221,directed
3221,3056,directed
3056,115,directed
5892,837,directed
837,9198,directed
9198,8429,directed
8429,3409,directed
5651,4456,directed
4456,4269,directed
8604,1972,directed
5194,8520,directed
8520,4944,directed
8859,2614,directed
8223,789,directed
789,1829,directed
1829,6704,directed
6704,8809,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
1688,8756,directed
3621,7627,directed
7627,5988,directed
6887,721,directed
8350,5742,directed
5742,7905,directed
7905,7166,directed
7166,5052,directed
5651,3985,directed
9467,6602,directed
181,850,directed
850,4526,directed
4526,6492,directed
6492,1353,directed
7128,2779,directed
2779,9456,directed
9549,2514,directed
2514,9302,directed
7356,420,directed
4269,5141,directed
4891,5742,directed
9456,6015,directed
6015,289,directed
5585,3621,directed
3621,3355,directed
3355,2581,directed
2581,8242,directed
8242,2583,directed
2583,3056,directed
3056,1829,directed
1829,7507,directed
4214,4269,directed
4269,3235,directed
3235,3358,directed
2819,8063,directed
8328,5245,directed
5245,7184,directed
7184,5938,directed
1323,4741,directed
4214,2541,directed
2541,7905,directed
7905,1168,directed
1168,8218,directed
8712,3056,directed
3056,8739,directed
8739,246,directed
246,4269,directed
4269,5231,directed
5196,2734,directed
4781,204,directed
7755,6339,directed
6339,1116,directed
4982,5235,directed
2418,9050,directed
9050,3077,directed
1323,3056,directed
3056,9182,directed
447,5201,directed
8103,3985,directed
7590,5056,directed
7194,4676,directed
5871,7767,directed
2055,289,directed
672,5967,directed
5967,3056,directed
3056,1116,directed
5352,837,directed
837,7905,directed
7905,8218,directed
4744,3177,directed
3177,8242,directed
8242,6303,directed
5375,7608,directed
152,3473,directed
3473,4497,directed
4497,1447,directed
6258,8711,directed
1323,6328,directed
2856,1829,directed
8328,7890,directed
7890,5121,directed
5121,817,directed
4557,9236,directed
9236,837,directed
3950,5651,directed
5578,115,directed
8034,6349,directed
1405,2618,directed
2254,3056,directed
3056,8378,directed
2799,7905,directed
7905,1678,directed
1678,7890,directed
720,7293,directed
7293,4526,directed
7019,4015,directed
155,5742,directed
7608,2799,directed
2799,3056,directed
3056,115,directed
115,5000,directed
6416,4237,directed
4237,8860,directed
7446,7184,directed
8908,2541,directed
5196,8456,directed
8456,3898,directed
3799,7264,directed
6407,4944,directed
8328,5000,directed
5000,7991,directed
4576,3343,directed
3343,9296,directed
5609,7870,directed
8296,2397,directed
9170,1279,directed
1279,63,directed
63,7663,directed
1676,8860,directed
1257,5651,directed
7446,4974,directed
4974,1977,directed
6704,6263,directed
6263,115,directed
7110,8489,directed
9252,2700,directed
2700,7184,directed
7184,6062,directed
4167,7870,directed
7870,2541,directed
3768,5964,directed
5964,3056,directed
3056,9375,directed
5298,675,directed
5761,6861,directed
155,7663,directed
1667,2856,directed
2856,5651,directed
5651,3985,directed
3985,115,directed
488,4325,directed
5646,5807,directed
5807,1972,directed
3571,3056,directed
3056,5210,directed
8328,8866,directed
8866,5746,directed
7102,3056,directed
3056,115,directed
115,4760,directed
7190,1913,directed
1913,4269,directed
7135,7562,directed
7562,8670,directed
7369,8456,directed
8456,2343,directed
2343,7102,directed
7102,2746,directed
2746,2044,directed
5742,8328,directed
8328,2746,directed
2746,3571,directed
3571,8860,directed
8860,2901,directed
2901,2179,directed
3704,7905,directed
7905,1031,directed
1031,657,directed
9144,2734,directed
6172,602,directed
7033,12,directed
7822,336,directed
2541,7905,directed
7905,1678,directed
1678,2857,directed
7822,5644,directed
5644,8400,directed
8400,4994,directed
4994,5742,directed
2799,5196,directed
5196,5575,directed
5575,5341,directed
7627,5013,directed
5013,1912,directed
2856,5651,directed
5651,4269,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
8699,7041,directed
8328,2163,directed
2163,9050,directed
9050,4951,directed
4951,7555,directed
617,9274,directed
8345,4600,directed
754,4450,directed
4450,1829,directed
1829,2535,directed
2535,8032,directed
289,2055,directed
2055,4450,directed
3775,271,directed
271,4214,directed
4214,5056,directed
8102,9414,directed
6106,826,directed
826,8172,directed
2216,7942,directed
5444,5988,directed
420,8307,directed
8307,3056,directed
3056,1203,directed
8711,7627,directed
945,9616,directed
5249,8242,directed
8242,1146,directed
5544,4531,directed
8258,3353,directed
9252,9627,directed
9627,2375,directed
8893,9089,directed
2856,4480,directed
4480,5651,directed
4427,2183,directed
5305,3056,directed
3056,5931,directed
5931,8733,directed
8733,6501,directed
7110,4855,directed
8381,257,directed
257,7991,directed
7991,2031,directed
7896,2463,directed
2463,2799,directed
2799,5056,directed
6394,3077,directed
3077,3056,directed
3056,2044,directed
3483,2331,directed
2331,7773,directed
7773,3985,directed
253,8345,directed
8345,6895,directed
9369,4269,directed
7135,4526,directed
3621,826,directed
826,9516,directed
9516,5988,directed
7767,8893,directed
8893,4864,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
2329,5076,directed
5959,7905,directed
7905,717,directed
717,2063,directed
5317,7872,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
6008,826,directed
5375,7608,directed
5651,4269,directed
7236,4741,directed
4741,3056,directed
3056,1561,directed
1561,4122,directed
7110,8739,directed
2216,5680,directed
4611,1248,directed
9518,9252,directed
8328,7890,directed
7890,1257,directed
1257,7877,directed
7942,2799,directed
2799,3056,directed
3056,115,directed
115,5000,directed
2551,9097,directed
602,5196,directed
5196,2418,directed
5421,2103,directed
7624,2816,directed
2816,2707,directed
2707,5289,directed
5289,4526,directed
6416,8328,directed
8328,5742,directed
5742,4682,directed
4682,8860,directed
5235,6704,directed
6704,2055,directed
6715,1526,directed
9549,3056,directed
3056,7890,directed
7890,2098,directed
7814,7091,directed
8328,5493,directed
5493,8013,directed
8013,3985,directed
3985,7905,directed
7905,5000,directed
5000,3560,directed
3560,5000,directed
5000,2922,directed
2922,2746,directed
2746,2746,directed
2746,7771,directed
7771,9100,directed
9100,8242,directed
8242,9097,directed
8328,7890,directed
7890,5045,directed
7414,9517,directed
9517,1970,directed
4651,3416,directed
2415,726,directed
6416,972,directed
972,8860,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
5988,8218,directed
8218,7890,directed
1462,376,directed
376,4188,directed
4994,6903,directed
6506,6279,directed
6279,8695,directed
8829,4995,directed
4995,8739,directed
8739,2541,directed
7163,837,directed
837,6437,directed
6437,3985,directed
8328,8766,directed
8766,7627,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
3056,7890,directed
7890,5337,directed
5337,9170,directed
6491,2551,directed
2551,9097,directed
2856,34,directed
34,9533,directed
2799,7905,directed
7905,646,directed
3424,8756,directed
7991,4269,directed
4269,2270,directed
8328,6645,directed
6645,4881,directed
4881,7591,directed
4029,4269,directed
9267,3206,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
1295,3775,directed
3775,3621,directed
7844,6286,directed
7104,2734,directed
2734,2076,directed
2076,115,directed
4531,1724,directed
1724,5651,directed
7681,6193,directed
6193,3207,directed
5518,2541,directed
2541,2541,directed
5609,2508,directed
2508,5742,directed
8328,2593,directed
2593,1257,directed
1257,9411,directed
2992,3181,directed
2859,736,directed
2343,5196,directed
5196,837,directed
4631,6076,directed
3621,5613,directed
5613,2593,directed
2593,7905,directed
7905,8616,directed
8616,8978,directed
1257,5651,directed
717,3854,directed
6249,9189,directed
9189,2901,directed
2901,2593,directed
4480,5742,directed
9322,7110,directed
8103,4269,directed
2541,7905,directed
7905,1678,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
982,5518,directed
5518,420,directed
420,8172,directed
561,7019,directed
7019,7689,directed
7689,3056,directed
3056,5000,directed
3588,7184,directed
7184,2816,directed
2816,7822,directed
6106,2593,directed
3297,3056,directed
3056,6349,directed
430,4919,directed
3881,6894,directed
6894,3985,directed
672,5967,directed
7822,336,directed
7608,7194,directed
6122,1829,directed
1257,5694,directed
5694,4531,directed
4531,8345,directed
7942,2799,directed
2799,3884,directed
8328,4110,directed
4110,4083,directed
4083,2819,directed
8043,7184,directed
7184,2816,directed
2816,7822,directed
7236,5746,directed
5746,1913,directed
1913,8083,directed
6894,7905,directed
7905,5938,directed
5938,5644,directed
5644,8047,directed
4099,8172,directed
4967,1898,directed
3206,7905,directed
7905,457,directed
2493,3056,directed
3056,1312,directed
1312,5644,directed
5644,2467,directed
4099,8172,directed
3499,8727,directed
8727,12,directed
1526,5844,directed
1794,8739,directed
8739,4947,directed
4947,3458,directed
3458,7985,directed
7985,4269,directed
74,7184,directed
7184,2816,directed
2816,7822,directed
2310,2415,directed
2415,9252,directed
4255,2734,directed
