id	word	number_of_occurences	frequency	log_frequency
8934	выпить	6	3.97169505325e05	10.1337324958
8994	бобёр	6	3.97169505325e05	10.1337324958
9238	саженец	6	3.97169505325e05	10.1337324958
9431	руководитель	6	3.97169505325e05	10.1337324958
9631	лифчик	6	3.97169505325e05	10.1337324958
9636	хорошо	6	3.97169505325e05	10.1337324958
1	сера	7	4.6336442288e05	9.97958181601
45	коротко	7	4.6336442288e05	9.97958181601
67	погода	7	4.6336442288e05	9.97958181601
71	около	7	4.6336442288e05	9.97958181601
139	забыть	7	4.6336442288e05	9.97958181601
188	траурный	7	4.6336442288e05	9.97958181601
221	кактус	7	4.6336442288e05	9.97958181601
315	похитить	7	4.6336442288e05	9.97958181601
332	ледяной	7	4.6336442288e05	9.97958181601
350	прогнать	7	4.6336442288e05	9.97958181601
366	гречневый	7	4.6336442288e05	9.97958181601
387	искусственный	7	4.6336442288e05	9.97958181601
432	кинотеатр	7	4.6336442288e05	9.97958181601
574	апельсин	7	4.6336442288e05	9.97958181601
588	строиться	7	4.6336442288e05	9.97958181601
622	безымянный	7	4.6336442288e05	9.97958181601
630	подсолнух	7	4.6336442288e05	9.97958181601
669	теплоход	7	4.6336442288e05	9.97958181601
678	печень	7	4.6336442288e05	9.97958181601
685	закапывать	7	4.6336442288e05	9.97958181601
770	енот	7	4.6336442288e05	9.97958181601
855	гадать	7	4.6336442288e05	9.97958181601
862	бровь	7	4.6336442288e05	9.97958181601
875	креститься	7	4.6336442288e05	9.97958181601
920	лето	7	4.6336442288e05	9.97958181601
954	роддом	7	4.6336442288e05	9.97958181601
990	ответ	7	4.6336442288e05	9.97958181601
1084	молчать	7	4.6336442288e05	9.97958181601
1134	весёлый	7	4.6336442288e05	9.97958181601
1280	металлический	7	4.6336442288e05	9.97958181601
1295	признаваться	7	4.6336442288e05	9.97958181601
1305	лак	7	4.6336442288e05	9.97958181601
1422	узкий	7	4.6336442288e05	9.97958181601
1539	босоножка	7	4.6336442288e05	9.97958181601
1570	разрушение	7	4.6336442288e05	9.97958181601
1623	гвоздик	7	4.6336442288e05	9.97958181601
1627	выгонять	7	4.6336442288e05	9.97958181601
1639	девственность	7	4.6336442288e05	9.97958181601
1650	морковка	7	4.6336442288e05	9.97958181601
1716	ручной	7	4.6336442288e05	9.97958181601
1914	рыболовный	7	4.6336442288e05	9.97958181601
1931	банан	7	4.6336442288e05	9.97958181601
2075	солома	7	4.6336442288e05	9.97958181601
2086	испортить	7	4.6336442288e05	9.97958181601
2141	погреб	7	4.6336442288e05	9.97958181601
2253	сбивать	7	4.6336442288e05	9.97958181601
2353	крючок	7	4.6336442288e05	9.97958181601
2402	похудеть	7	4.6336442288e05	9.97958181601
2408	пельмень	7	4.6336442288e05	9.97958181601
2422	порезаться	7	4.6336442288e05	9.97958181601
2459	получение	7	4.6336442288e05	9.97958181601
2502	нянчить	7	4.6336442288e05	9.97958181601
2547	загореться	7	4.6336442288e05	9.97958181601
2568	сопля	7	4.6336442288e05	9.97958181601
2574	зелень	7	4.6336442288e05	9.97958181601
2580	племянница	7	4.6336442288e05	9.97958181601
2653	беременость	7	4.6336442288e05	9.97958181601
2676	праздник	7	4.6336442288e05	9.97958181601
2697	черта	7	4.6336442288e05	9.97958181601
2833	мохнатый	7	4.6336442288e05	9.97958181601
2937	услышать	7	4.6336442288e05	9.97958181601
3085	тошнота	7	4.6336442288e05	9.97958181601
3123	босой	7	4.6336442288e05	9.97958181601
3126	дыня	7	4.6336442288e05	9.97958181601
3146	пелёнка	7	4.6336442288e05	9.97958181601
3300	деревенский	7	4.6336442288e05	9.97958181601
3400	десна	7	4.6336442288e05	9.97958181601
3451	родинка	7	4.6336442288e05	9.97958181601
3452	гнойный	7	4.6336442288e05	9.97958181601
3590	толстый	7	4.6336442288e05	9.97958181601
3614	красных	7	4.6336442288e05	9.97958181601
3632	утопить	7	4.6336442288e05	9.97958181601
3655	избиение	7	4.6336442288e05	9.97958181601
3712	поход	7	4.6336442288e05	9.97958181601
3797	вылазить	7	4.6336442288e05	9.97958181601
3825	забивать	7	4.6336442288e05	9.97958181601
3930	тапка	7	4.6336442288e05	9.97958181601
4059	отвалиться	7	4.6336442288e05	9.97958181601
4083	тысяча	7	4.6336442288e05	9.97958181601
4103	пламя	7	4.6336442288e05	9.97958181601
4133	смывать	7	4.6336442288e05	9.97958181601
4142	борщ	7	4.6336442288e05	9.97958181601
4256	показывать	7	4.6336442288e05	9.97958181601
4352	двойной	7	4.6336442288e05	9.97958181601
4386	заходить	7	4.6336442288e05	9.97958181601
4439	газа	7	4.6336442288e05	9.97958181601
4486	доставать	7	4.6336442288e05	9.97958181601
4516	порез	7	4.6336442288e05	9.97958181601
4557	попытка	7	4.6336442288e05	9.97958181601
4672	испачкать	7	4.6336442288e05	9.97958181601
4962	пруд	7	4.6336442288e05	9.97958181601
5006	тень	7	4.6336442288e05	9.97958181601
5042	настоящий	7	4.6336442288e05	9.97958181601
5076	столовый	7	4.6336442288e05	9.97958181601
5128	отзыв	7	4.6336442288e05	9.97958181601
5155	карусель	7	4.6336442288e05	9.97958181601
5169	сор	7	4.6336442288e05	9.97958181601
5178	кулон	7	4.6336442288e05	9.97958181601
5234	граница	7	4.6336442288e05	9.97958181601
5257	разлитой	7	4.6336442288e05	9.97958181601
5288	спокойный	7	4.6336442288e05	9.97958181601
5300	пошлый	7	4.6336442288e05	9.97958181601
5416	выметать	7	4.6336442288e05	9.97958181601
5486	копаться	7	4.6336442288e05	9.97958181601
5535	колоть	7	4.6336442288e05	9.97958181601
5622	избитый	7	4.6336442288e05	9.97958181601
5648	теракт	7	4.6336442288e05	9.97958181601
5669	вязаный	7	4.6336442288e05	9.97958181601
5702	слушать	7	4.6336442288e05	9.97958181601
5705	козлёнок	7	4.6336442288e05	9.97958181601
5709	надо	7	4.6336442288e05	9.97958181601
5855	вулкан	7	4.6336442288e05	9.97958181601
5857	служба	7	4.6336442288e05	9.97958181601
5878	раскрошиться	7	4.6336442288e05	9.97958181601
6001	пиявка	7	4.6336442288e05	9.97958181601
6115	шмель	7	4.6336442288e05	9.97958181601
6210	чтото	7	4.6336442288e05	9.97958181601
6230	аэропорт	7	4.6336442288e05	9.97958181601
6251	овчарка	7	4.6336442288e05	9.97958181601
6296	открыть	7	4.6336442288e05	9.97958181601
6408	выдавать	7	4.6336442288e05	9.97958181601
6418	примирение	7	4.6336442288e05	9.97958181601
6479	крыло	7	4.6336442288e05	9.97958181601
6622	шерсть	7	4.6336442288e05	9.97958181601
6684	занавеска	7	4.6336442288e05	9.97958181601
6731	изнасиловать	7	4.6336442288e05	9.97958181601
6747	лоб	7	4.6336442288e05	9.97958181601
6943	желток	7	4.6336442288e05	9.97958181601
7003	слово	7	4.6336442288e05	9.97958181601
7096	ночной	7	4.6336442288e05	9.97958181601
7204	подавать	7	4.6336442288e05	9.97958181601
7211	неизвестный	7	4.6336442288e05	9.97958181601
7213	янтарь	7	4.6336442288e05	9.97958181601
7222	камаз	7	4.6336442288e05	9.97958181601
7263	посадка	7	4.6336442288e05	9.97958181601
7308	угол	7	4.6336442288e05	9.97958181601
7319	суша	7	4.6336442288e05	9.97958181601
7347	шкура	7	4.6336442288e05	9.97958181601
7353	бомж	7	4.6336442288e05	9.97958181601
7395	бегемот	7	4.6336442288e05	9.97958181601
7541	клоп	7	4.6336442288e05	9.97958181601
7610	малыш	7	4.6336442288e05	9.97958181601
7615	угроза	7	4.6336442288e05	9.97958181601
7636	залить	7	4.6336442288e05	9.97958181601
7732	баба	7	4.6336442288e05	9.97958181601
7865	неприятный	7	4.6336442288e05	9.97958181601
7873	приставать	7	4.6336442288e05	9.97958181601
7879	компания	7	4.6336442288e05	9.97958181601
7929	кресло	7	4.6336442288e05	9.97958181601
7945	нагадить	7	4.6336442288e05	9.97958181601
8031	полиция	7	4.6336442288e05	9.97958181601
8122	вставать	7	4.6336442288e05	9.97958181601
8180	объятие	7	4.6336442288e05	9.97958181601
8268	спастись	7	4.6336442288e05	9.97958181601
8339	фотографировать	7	4.6336442288e05	9.97958181601
8379	похищение	7	4.6336442288e05	9.97958181601
8387	хорёк	7	4.6336442288e05	9.97958181601
8422	назвать	7	4.6336442288e05	9.97958181601
8552	театр	7	4.6336442288e05	9.97958181601
8604	отмывать	7	4.6336442288e05	9.97958181601
8808	катер	7	4.6336442288e05	9.97958181601
8871	ломаться	7	4.6336442288e05	9.97958181601
8900	путь	7	4.6336442288e05	9.97958181601
8916	давить	7	4.6336442288e05	9.97958181601
8985	питон	7	4.6336442288e05	9.97958181601
9014	предсказывать	7	4.6336442288e05	9.97958181601
9150	парашют	7	4.6336442288e05	9.97958181601
9385	драгоценность	7	4.6336442288e05	9.97958181601
9435	свежеть	7	4.6336442288e05	9.97958181601
9520	переспать	7	4.6336442288e05	9.97958181601
75	зашивать	8	5.29559340434e05	9.84605042339
213	сок	8	5.29559340434e05	9.84605042339
408	грецкий	8	5.29559340434e05	9.84605042339
431	крем	8	5.29559340434e05	9.84605042339
490	образ	8	5.29559340434e05	9.84605042339
515	сладость	8	5.29559340434e05	9.84605042339
675	волков	8	5.29559340434e05	9.84605042339
744	здоровый	8	5.29559340434e05	9.84605042339
1064	простыня	8	5.29559340434e05	9.84605042339
1149	ртуть	8	5.29559340434e05	9.84605042339
1187	птичий	8	5.29559340434e05	9.84605042339
1197	рой	8	5.29559340434e05	9.84605042339
1368	пиджак	8	5.29559340434e05	9.84605042339
1378	олень	8	5.29559340434e05	9.84605042339
1420	арест	8	5.29559340434e05	9.84605042339
1692	жениться	8	5.29559340434e05	9.84605042339
1862	пятно	8	5.29559340434e05	9.84605042339
1935	ломать	8	5.29559340434e05	9.84605042339
2022	сверху	8	5.29559340434e05	9.84605042339
2073	желание	8	5.29559340434e05	9.84605042339
2195	аборт	8	5.29559340434e05	9.84605042339
2269	родные	8	5.29559340434e05	9.84605042339
2304	утопать	8	5.29559340434e05	9.84605042339
2316	приходить	8	5.29559340434e05	9.84605042339
2519	зонт	8	5.29559340434e05	9.84605042339
2713	продать	8	5.29559340434e05	9.84605042339
2754	горло	8	5.29559340434e05	9.84605042339
2781	денежный	8	5.29559340434e05	9.84605042339
2801	#NAME?	8	5.29559340434e05	9.84605042339
2814	бег	8	5.29559340434e05	9.84605042339
2880	недостроенный	8	5.29559340434e05	9.84605042339
3024	снять	8	5.29559340434e05	9.84605042339
3094	сказать	8	5.29559340434e05	9.84605042339
3205	внимание	8	5.29559340434e05	9.84605042339
3227	уезжать	8	5.29559340434e05	9.84605042339
3372	начальница	8	5.29559340434e05	9.84605042339
3542	лающий	8	5.29559340434e05	9.84605042339
3552	гром	8	5.29559340434e05	9.84605042339
3758	мертвец	8	5.29559340434e05	9.84605042339
3763	пожилой	8	5.29559340434e05	9.84605042339
4158	держаться	8	5.29559340434e05	9.84605042339
4186	инвалидный	8	5.29559340434e05	9.84605042339
4244	серебрять	8	5.29559340434e05	9.84605042339
4304	коньяк	8	5.29559340434e05	9.84605042339
4320	агрессивный	8	5.29559340434e05	9.84605042339
4554	отражение	8	5.29559340434e05	9.84605042339
4595	прощение	8	5.29559340434e05	9.84605042339
4717	проходить	8	5.29559340434e05	9.84605042339
4802	скатерть	8	5.29559340434e05	9.84605042339
4921	динозавр	8	5.29559340434e05	9.84605042339
4931	масса	8	5.29559340434e05	9.84605042339
4939	беспорядок	8	5.29559340434e05	9.84605042339
5259	выкапывать	8	5.29559340434e05	9.84605042339
5328	клюква	8	5.29559340434e05	9.84605042339
5369	заболеть	8	5.29559340434e05	9.84605042339
5385	звёздный	8	5.29559340434e05	9.84605042339
5515	пантера	8	5.29559340434e05	9.84605042339
5527	подводный	8	5.29559340434e05	9.84605042339
5937	крыжовник	8	5.29559340434e05	9.84605042339
6005	тушка	8	5.29559340434e05	9.84605042339
6015	поступать	8	5.29559340434e05	9.84605042339
6092	будущее	8	5.29559340434e05	9.84605042339
6138	замёрзнуть	8	5.29559340434e05	9.84605042339
6161	грызть	8	5.29559340434e05	9.84605042339
6258	известие	8	5.29559340434e05	9.84605042339
6352	фасоль	8	5.29559340434e05	9.84605042339
6441	тюль	8	5.29559340434e05	9.84605042339
6555	мех	8	5.29559340434e05	9.84605042339
6639	необычный	8	5.29559340434e05	9.84605042339
6845	печатка	8	5.29559340434e05	9.84605042339
6901	мандарин	8	5.29559340434e05	9.84605042339
6907	войти	8	5.29559340434e05	9.84605042339
7086	поломать	8	5.29559340434e05	9.84605042339
7186	квашеный	8	5.29559340434e05	9.84605042339
7243	спичка	8	5.29559340434e05	9.84605042339
7296	спасаться	8	5.29559340434e05	9.84605042339
7342	челюсть	8	5.29559340434e05	9.84605042339
7414	испачкаться	8	5.29559340434e05	9.84605042339
7467	смотреться	8	5.29559340434e05	9.84605042339
7596	быстрый	8	5.29559340434e05	9.84605042339
7630	котик	8	5.29559340434e05	9.84605042339
7749	множество	8	5.29559340434e05	9.84605042339
7804	бешеный	8	5.29559340434e05	9.84605042339
7806	пломба	8	5.29559340434e05	9.84605042339
7860	булавка	8	5.29559340434e05	9.84605042339
7920	разделывать	8	5.29559340434e05	9.84605042339
7976	кон	8	5.29559340434e05	9.84605042339
7997	превращаться	8	5.29559340434e05	9.84605042339
8049	смена	8	5.29559340434e05	9.84605042339
8059	жеребёнок	8	5.29559340434e05	9.84605042339
8102	овощ	8	5.29559340434e05	9.84605042339
8157	боязнь	8	5.29559340434e05	9.84605042339
8195	стиральный	8	5.29559340434e05	9.84605042339
8200	влюбиться	8	5.29559340434e05	9.84605042339
8202	выигрыш	8	5.29559340434e05	9.84605042339
8248	выносить	8	5.29559340434e05	9.84605042339
8602	бомба	8	5.29559340434e05	9.84605042339
8679	дядя	8	5.29559340434e05	9.84605042339
8713	догонять	8	5.29559340434e05	9.84605042339
8819	газета	8	5.29559340434e05	9.84605042339
8902	выиграть	8	5.29559340434e05	9.84605042339
8979	крот	8	5.29559340434e05	9.84605042339
9026	персик	8	5.29559340434e05	9.84605042339
9105	порог	8	5.29559340434e05	9.84605042339
9178	трактор	8	5.29559340434e05	9.84605042339
9179	плохо	8	5.29559340434e05	9.84605042339
9205	описаться	8	5.29559340434e05	9.84605042339
9215	охота	8	5.29559340434e05	9.84605042339
9229	садиться	8	5.29559340434e05	9.84605042339
9467	жирный	8	5.29559340434e05	9.84605042339
9482	дача	8	5.29559340434e05	9.84605042339
9486	удар	8	5.29559340434e05	9.84605042339
9503	забрать	8	5.29559340434e05	9.84605042339
9507	возвращение	8	5.29559340434e05	9.84605042339
9526	ползти	8	5.29559340434e05	9.84605042339
9550	о	8	5.29559340434e05	9.84605042339
70	мягкий	9	5.95754257988e05	9.72826738773
89	клеить	9	5.95754257988e05	9.72826738773
148	ремень	9	5.95754257988e05	9.72826738773
477	рыбий	9	5.95754257988e05	9.72826738773
504	уехать	9	5.95754257988e05	9.72826738773
548	замужество	9	5.95754257988e05	9.72826738773
